259000411,광천리,37.165328,128.431605,32330,강원도 영월군
259000412,방절리,37.193812,128.432095,32330,강원도 영월군
259000413,방절리,37.184541,128.430785,32330,강원도 영월군
259000414,터미널사거리,37.183864,128.465714,32330,강원도 영월군
259000415,영월의료원,37.186152,128.465878,32330,강원도 영월군
259000416,장릉,37.195034,128.455608,32330,강원도 영월군
259000417,영월곤충박물관,37.211099,128.422903,32330,강원도 영월군
259000418,영월삼거리,37.212246,128.417706,32330,강원도 영월군
259000419,문곡리,37.217346,128.417615,32330,강원도 영월군
259000420,양지마을,37.220823,128.419841,32330,강원도 영월군
259000421,영월농공단지,37.224606,128.422954,32330,강원도 영월군
259000422,강구,37.231147,128.424075,32330,강원도 영월군
259000423,문곡2리.하늘샘마을,37.244072,128.427141,32330,강원도 영월군
259000424,문곡교회,37.250111,128.429047,32330,강원도 영월군
259000425,골마차입구,37.255316,128.446548,32330,강원도 영월군
259000426,마차중고,37.25666,128.451444,32330,강원도 영월군
259000427,마차샘터,37.261072,128.465679,32330,강원도 영월군
259000428,요봉,37.270453,128.476319,32330,강원도 영월군
259000429,밤치,37.30113,128.476483,32330,강원도 영월군
259000430,학전,37.288574,128.488161,32330,강원도 영월군
259000431,문곡삼거리,37.252302,128.431125,32330,강원도 영월군
259000432,남교,37.255569,128.431286,32330,강원도 영월군
259000433,사만동,37.261452,128.427994,32330,강원도 영월군
259000434,연덕1리,37.266922,128.422384,32330,강원도 영월군
259000435,월전,37.271442,128.421146,32330,강원도 영월군
259000436,연덕2리,37.284592,128.424966,32330,강원도 영월군
259000437,가람,37.290563,128.42952,32330,강원도 영월군
259000438,무등실,37.302978,128.429836,32330,강원도 영월군
259000439,공기1리,37.30875,128.434458,32330,강원도 영월군
259000440,공기2리,37.317579,128.431237,32330,강원도 영월군
259000441,북면감마실,37.318812,128.418976,32330,강원도 영월군
259000442,북면감마실,37.319589,128.424421,32330,강원도 영월군
259000443,북면기와집말,37.318167,128.429613,32330,강원도 영월군
259000444,성황동,37.28074,128.427029,32330,강원도 영월군
259000445,연덕2리,37.278618,128.424925,32330,강원도 영월군
259000446,연덕2리,37.278652,128.424873,32330,강원도 영월군
259000447,덕상리,37.288327,128.396576,32330,강원도 영월군
259000448,문개실,37.208165,128.413485,32330,강원도 영월군
259000449,돈디,37.19829,128.403509,32330,강원도 영월군
259000450,조양마을입구,37.194465,128.402811,32330,강원도 영월군
259000451,연당,37.191824,128.40693,32330,강원도 영월군
259000452,연당리,37.186081,128.406922,32330,강원도 영월군
259000453,새터,37.177141,128.407638,32330,강원도 영월군
259000454,연당4리.새터,37.171369,128.408558,32330,강원도 영월군
259000455,도장골,37.158679,128.412014,32330,강원도 영월군
259000456,연당5리,37.150905,128.416092,32330,강원도 영월군
259000457,승당,37.14126,128.414854,32330,강원도 영월군
259000458,상촌,37.137276,128.412289,32330,강원도 영월군
259000459,조전1리마을회관,37.125189,128.427129,32330,강원도 영월군
259000460,조전교회앞,37.123852,128.429188,32330,강원도 영월군
259000461,조전2리.심상골,37.112485,128.436168,32330,강원도 영월군
259000462,돈디,37.20007,128.400609,32330,강원도 영월군
259000463,북쌍2리,37.207358,128.398247,32330,강원도 영월군
259000464,배일치,37.218222,128.395558,32330,강원도 영월군
259000465,배일치마을,37.236728,128.382592,32330,강원도 영월군
259000466,덕전,37.2406,128.37961,32330,강원도 영월군
259000467,한반도면광전2리,37.24565,128.361389,32330,강원도 영월군
259000468,뱃말,37.243006,128.355243,32330,강원도 영월군
259000469,청송회관,37.236612,128.332867,32330,강원도 영월군
259000470,신천중학교,37.235678,128.329979,32330,강원도 영월군
259000471,한반도면사무소앞,37.236125,128.32693,32330,강원도 영월군
259000472,거안리,37.243427,128.301247,32330,강원도 영월군
259000473,좌편,37.263806,128.287541,32330,강원도 영월군
259000474,좌편,37.266421,128.283183,32330,강원도 영월군
259000475,임하동,37.267818,128.279107,32330,강원도 영월군
259000476,주천보건소,37.27396,128.270944,32330,강원도 영월군
259000477,명마동,37.284202,128.277475,32330,강원도 영월군
259000478,무릉2교,37.293248,128.274139,32330,강원도 영월군
259000479,호야지리박물관앞,37.299726,128.263127,32330,강원도 영월군
259000480,장자들,37.31054,128.258562,32330,강원도 영월군
259000481,조목원,37.32784,128.268327,32330,강원도 영월군
259000482,새터,37.337352,128.280603,32330,강원도 영월군
259000483,응어터입구,37.351156,128.278247,32330,강원도 영월군
259000484,법흥사입구,37.36521,128.271688,32330,강원도 영월군
259000485,반야사,37.325516,128.26079,32330,강원도 영월군
259000486,금방아민박캠프장,37.317948,128.260192,32330,강원도 영월군
259000487,도원,37.292605,128.242454,32330,강원도 영월군
259000488,두덕동,37.308521,128.190425,32330,강원도 영월군
259000489,두산샘터,37.313373,128.188482,32330,강원도 영월군
259000490,솔밭.하일,37.318056,128.190044,32330,강원도 영월군
259000491,마래미,37.263686,128.262981,32330,강원도 영월군
259000492,신일1리,37.261018,128.259809,32330,강원도 영월군
259000493,나래실,37.257584,128.251982,32330,강원도 영월군
259000494,공수원,37.249653,128.248399,32330,강원도 영월군
259000495,금마,37.235778,128.240836,32330,강원도 영월군
259000496,용석1리,37.230432,128.273048,32330,강원도 영월군
259000497,용석리,37.230707,128.287719,32330,강원도 영월군
259000498,용석,37.243994,128.285448,32330,강원도 영월군
259000499,바둑골,37.24776,128.289524,32330,강원도 영월군
259000500,도천.벌말,37.283625,128.245291,32330,강원도 영월군
259000501,도천,37.289811,128.240422,32330,강원도 영월군
259000502,수주우체국,37.28877,128.269319,32330,강원도 영월군
259000503,쌍룡초등학교,37.180345,128.319961,32330,강원도 영월군
259000504,쌍용양회,37.183649,128.323394,32330,강원도 영월군
259000505,곡금,37.197407,128.33923,32330,강원도 영월군
259000506,화병,37.216258,128.375111,32330,강원도 영월군
259000507,들골,37.20155,128.375857,32330,강원도 영월군
259000508,들골,37.195944,128.380638,32330,강원도 영월군
259000509,연정,37.193465,128.380654,32330,강원도 영월군
259000510,연당역,37.185848,128.397096,32330,강원도 영월군
259000511,원골,37.179336,128.387198,32330,강원도 영월군
259000512,원골교,37.186546,128.394638,32330,강원도 영월군
259000513,들골입구,37.189169,128.380959,32330,강원도 영월군
259000514,창원2리,37.176955,128.373795,32330,강원도 영월군
259000515,신주막,37.16896,128.345308,32330,강원도 영월군
259000516,새마을주택,37.167102,128.334411,32330,강원도 영월군
259000517,용정,37.168753,128.328835,32330,강원도 영월군
259000518,쌍용역,37.174332,128.327328,32330,강원도 영월군
259000519,고촌,37.180917,128.325273,32330,강원도 영월군
259000520,쌍용양회앞,37.18259,128.320252,32330,강원도 영월군
259000521,쌍룡중학교,37.178868,128.316719,32330,강원도 영월군
259000522,모란,37.303036,128.353367,32330,강원도 영월군
259000523,아침치,37.278349,128.295192,32330,강원도 영월군
259000524,유목정,37.289268,128.311537,32330,강원도 영월군
259000525,판운리,37.288477,128.323705,32330,강원도 영월군
259000526,영월화석박물관,37.2927,128.340936,32330,강원도 영월군
259000527,모란,37.302945,128.353378,32330,강원도 영월군
259000528,아침치,37.278422,128.295179,32330,강원도 영월군
259000529,유목정,37.289343,128.311485,32330,강원도 영월군
259000530,판운리,37.288485,128.323565,32330,강원도 영월군
259000531,영월화석박물관,37.29278,128.340927,32330,강원도 영월군
259000532,주천버스정류장,37.272439,128.270104,32330,강원도 영월군
259000533,신일4리,37.267561,128.239487,32330,강원도 영월군
259000534,운학1리.운학보건진료소,37.326365,128.190351,32330,강원도 영월군
259000535,운학3리,37.373091,128.189501,32330,강원도 영월군
259000536,운학1리.운학보건진료소,37.326394,128.190255,32330,강원도 영월군
259000537,운학2리,37.350209,128.198456,32330,강원도 영월군
259000538,주천버스정류장,37.272481,128.269995,32330,강원도 영월군
259000539,나뱅이골입구,37.179142,128.406679,32330,강원도 영월군
259000540,나뱅이골입구,37.179108,128.406559,32330,강원도 영월군
259000541,조전보건진료소앞,37.123031,128.431359,32330,강원도 영월군
259000542,조전보건진료소앞,37.122931,128.431303,32330,강원도 영월군
259000543,조전2리국지골입구,37.121543,128.434573,32330,강원도 영월군
259000544,조전2리국지골입구,37.121428,128.434516,32330,강원도 영월군
259000545,영월교통차고지,37.173108,128.455138,32330,강원도 영월군
259000547,봉래중앞,37.184442,128.483941,32330,강원도 영월군
259000548,덕포2리,37.18458,128.484525,32330,강원도 영월군
259000549,목골.교회앞,37.222131,128.510397,32330,강원도 영월군
259000550,목골.교회앞,37.222204,128.510341,32330,강원도 영월군
259000551,거운리마을회관,37.240232,128.515783,32330,강원도 영월군
259000552,거운리마을회관,37.240253,128.515916,32330,강원도 영월군
259000553,거운리어라연송어장,37.242678,128.513376,32330,강원도 영월군
259000554,거운리어라연송어장,37.242725,128.5135,32330,강원도 영월군
259000555,법화사입구,37.183088,128.508934,32330,강원도 영월군
259000556,법화사입구,37.183016,128.508979,32330,강원도 영월군
259000557,연하리,37.187872,128.520716,32330,강원도 영월군
259000558,연하리,37.187935,128.520772,32330,강원도 영월군
259000559,연하교회,37.184092,128.541176,32330,강원도 영월군
259000560,연하교회,37.184073,128.541256,32330,강원도 영월군
259000561,석항역,37.198343,128.620608,32330,강원도 영월군
